#t,u,v,theta0_vect,theta1_vect,th1_obs
7.00666666667,0.0,-4.0,-224.0,0.0,-0.732158781511
7.01333333333,0.0,-8.0,-224.0,0.0,-0.676783466807
7.02,0.0,-8.0,-224.0,0.0,-0.672481907714
7.02666666667,0.0,-7.0,-224.0,0.0,-0.691284626473
7.03333333333,0.0,-7.0,-224.0,0.0,-0.71420989497
7.04,0.0,-6.0,-224.0,0.0,-0.729620194395
7.04666666667,0.0,-6.0,-224.0,0.0,-0.731633090988
7.05333333333,0.0,-6.0,-224.0,0.0,-0.725706872363
7.06,0.0,-7.0,-224.0,0.0,-0.723349128624
7.06666666667,0.0,-7.0,-224.0,0.0,-0.730812691606
7.07333333333,0.0,-6.0,-224.0,0.0,-0.735866862663
7.08,0.0,-7.0,-224.0,0.0,-0.739091175582
7.08666666667,0.0,-7.0,-224.0,0.0,-0.748319318284
7.09333333333,0.0,-6.0,-224.0,0.0,-0.752686246226
7.1,0.0,-7.0,-224.0,0.0,-0.75385447932
7.10666666667,0.0,-6.0,-224.0,0.0,-0.753056237147
7.11333333333,0.0,-7.0,-224.0,0.0,-0.751346676497
7.12,0.0,-7.0,-224.0,-1.0,-0.756733969559
7.12666666667,0.0,-6.0,-224.0,-1.0,-1.26120148196
7.13333333333,0.0,6.0,-224.0,-1.0,-1.50867174014
7.14,0.0,3.0,-224.0,-1.0,-1.51154225453
7.14666666667,0.0,-2.0,-224.0,-1.0,-1.43036485187
7.15333333333,0.0,-6.0,-224.0,-1.0,-1.37602060007
7.16,0.0,-6.0,-223.0,-1.0,-1.37327160368
7.16666666667,0.0,-5.0,-223.0,-1.0,-1.39382802588
7.17333333333,0.0,-4.0,-223.0,-1.0,-1.41109977257
7.18,0.0,-4.0,-222.0,-1.0,-1.41731630748
7.18666666667,0.0,-5.0,-222.0,0.0,-1.42395035889
7.19333333333,0.0,-4.0,-222.0,0.0,-0.927326761424
7.2,0.0,-18.0,-222.0,0.0,-0.684724989088
7.20666666667,0.0,-14.0,-222.0,0.0,-0.691964889608
7.21333333333,0.0,-8.0,-221.0,0.0,-0.770651333665
7.22,0.0,-5.0,-221.0,0.0,-0.815730632825
7.22666666667,0.0,-5.0,-221.0,0.0,-0.813918906373
7.23333333333,0.0,-7.0,-221.0,0.0,-0.799715423834
7.24,0.0,-7.0,-221.0,1.0,-0.794610669049
7.24666666667,0.0,-6.0,-221.0,1.0,-0.285155315828
7.25333333333,0.0,-21.0,-221.0,1.0,-0.0377927889125
7.26,0.0,-16.0,-221.0,1.0,-0.0453145623989
7.26666666667,0.0,-10.0,-221.0,0.0,-0.119686185105
7.27333333333,0.0,-7.0,-221.0,0.0,-0.660974248261
7.28,0.0,5.0,-221.0,0.0,-0.907278255424
7.28666666667,0.0,2.0,-221.0,-1.0,-0.886692054847
7.29333333333,0.0,-5.0,-221.0,-1.0,-1.28920361634
7.3,0.0,5.0,-221.0,-1.0,-1.4756222132
7.30666666667,0.0,1.0,-221.0,-1.0,-1.47046987163
7.31333333333,0.0,-2.0,-221.0,-1.0,-1.40570040124
7.32,0.0,-5.0,-221.0,-1.0,-1.35801421407
7.32666666667,0.0,-6.0,-221.0,-1.0,-1.35546663647
7.33333333333,0.0,-4.0,-221.0,-1.0,-1.3723334362
7.34,0.0,-4.0,-220.0,-1.0,-1.38408581809
7.34666666667,0.0,-4.0,-220.0,-1.0,-1.39166016298
7.35333333333,0.0,-4.0,-220.0,0.0,-1.3960798925
7.36,0.0,-4.0,-220.0,0.0,-0.895431696004
7.36666666667,0.0,-17.0,-219.0,0.0,-0.648129298133
7.37333333333,0.0,-14.0,-218.0,1.0,-0.650844985722
7.38,0.0,-8.0,-218.0,1.0,-0.230079861946
7.38666666667,0.0,-18.0,-218.0,1.0,-0.034655561587
7.39333333333,0.0,-15.0,-218.0,1.0,-0.0446577819669
7.4,0.0,-9.0,-218.0,1.0,-0.106969965081
7.40666666667,0.0,-7.0,-218.0,1.0,-0.133594340998
7.41333333333,0.0,-7.0,-218.0,0.0,-0.121411880849
7.42,0.0,-8.0,-218.0,0.0,-0.598064971983
7.42666666667,0.0,4.0,-218.0,0.0,-0.829407865416
7.43333333333,0.0,1.0,-218.0,0.0,-0.824622583846
7.44,0.0,-4.0,-218.0,-1.0,-0.741405971798
7.44666666667,0.0,-7.0,-218.0,-1.0,-1.18379887491
7.45333333333,0.0,5.0,-218.0,-1.0,-1.42121756453
7.46,0.0,4.0,-218.0,-1.0,-1.43076180248
7.46666666667,0.0,-2.0,-218.0,-1.0,-1.35792116426
7.47333333333,0.0,-5.0,-217.0,0.0,-1.31181260319
7.48,0.0,-5.0,-217.0,0.0,-0.806016701374
7.48666666667,0.0,-17.0,-217.0,0.0,-0.573311985256
7.49333333333,0.0,-14.0,-217.0,0.0,-0.593147318885
7.5,0.0,-6.0,-216.0,0.0,-0.677081366613
7.50666666667,0.0,-4.0,-216.0,0.0,-0.715204963561
7.51333333333,0.0,-5.0,-216.0,0.0,-0.714842577992
7.52,0.0,-5.0,-216.0,0.0,-0.699369713115
7.52666666667,0.0,-6.0,-216.0,0.0,-0.684258669241
7.53333333333,0.0,-6.0,-216.0,0.0,-0.678459564385
7.54,0.0,-6.0,-216.0,0.0,-0.67878015253
7.54666666667,0.0,-6.0,-216.0,0.0,-0.682643110839
7.55333333333,0.0,-5.0,-215.0,0.0,-0.680732803819
7.56,0.0,-6.0,-215.0,0.0,-0.675727240699
7.56666666667,0.0,-5.0,-215.0,0.0,-0.669444223903
7.57333333333,0.0,-6.0,-215.0,0.0,-0.663204882357
7.58,0.0,-6.0,-214.0,0.0,-0.665065121252
7.58666666667,0.0,-5.0,-214.0,0.0,-0.664051489131
7.59333333333,0.0,-6.0,-214.0,0.0,-0.661536210591
7.6,0.0,-5.0,-214.0,0.0,-0.658387528533
7.60666666667,0.0,-6.0,-214.0,0.0,-0.655294955632
7.61333333333,0.0,-5.0,-214.0,0.0,-0.652547387231
7.62,0.0,-6.0,-214.0,0.0,-0.650381996425
7.62666666667,0.0,-5.0,-214.0,0.0,-0.648761713121
7.63333333333,0.0,-5.0,-214.0,-1.0,-0.640314817776
7.64,0.0,-6.0,-214.0,-1.0,-1.13913904371
7.64666666667,0.0,7.0,-213.0,-1.0,-1.39362357497
7.65333333333,0.0,5.0,-213.0,-1.0,-1.39527811957
7.66,0.0,-1.0,-213.0,-1.0,-1.30820057052
7.66666666667,0.0,-4.0,-213.0,-1.0,-1.24578381018
7.67333333333,0.0,-5.0,-212.0,0.0,-1.23462341424
7.68,0.0,-4.0,-212.0,0.0,-0.751961579658
7.68666666667,0.0,-16.0,-212.0,0.0,-0.525443741018
7.69333333333,0.0,-13.0,-211.0,0.0,-0.540825993025
7.7,0.0,-6.0,-211.0,1.0,-0.621984944196
7.70666666667,0.0,-3.0,-210.0,1.0,-0.155693918595
7.71333333333,0.0,-18.0,-210.0,1.0,0.093412931432
7.72,0.0,-15.0,-210.0,1.0,0.0989114707968
7.72666666667,0.0,-9.0,-210.0,1.0,0.0279802412854
7.73333333333,0.0,-6.0,-210.0,1.0,-0.0129668439671
7.74,0.0,-6.0,-210.0,1.0,-0.00943572688114
7.74666666667,0.0,-7.0,-210.0,0.0,0.0124523950184
7.75333333333,0.0,-7.0,-210.0,0.0,-0.467525199169
7.76,0.0,5.0,-210.0,0.0,-0.702086555861
7.76666666667,0.0,2.0,-210.0,0.0,-0.700091835504
7.77333333333,0.0,-3.0,-210.0,-1.0,-0.619097936969
7.78,0.0,-6.0,-210.0,-1.0,-1.06312866632
7.78666666667,0.0,6.0,-209.0,-1.0,-1.30165742646
7.79333333333,0.0,5.0,-209.0,-1.0,-1.31187815978
7.8,0.0,0.0,-209.0,-1.0,-1.2319911455
7.80666666667,0.0,-5.0,-208.0,-1.0,-1.18260124934
7.81333333333,0.0,-4.0,-208.0,0.0,-1.18627286827
7.82,0.0,-3.0,-208.0,0.0,-0.703100806361
7.82666666667,0.0,-16.0,-207.0,0.0,-0.474573448946
7.83333333333,0.0,-12.0,-206.0,1.0,-0.487259593568
7.84,0.0,-6.0,-206.0,1.0,-0.0628295022331
7.84666666667,0.0,-17.0,-205.0,1.0,0.136394630736
7.85333333333,0.0,-13.0,-205.0,1.0,0.129871418682
7.86,0.0,-8.0,-205.0,1.0,0.0703776941733
7.86666666667,0.0,-6.0,-205.0,1.0,0.0385007627745
7.87333333333,0.0,-5.0,-205.0,1.0,0.0487073062574
7.88,0.0,-7.0,-205.0,1.0,0.0750255766622
7.88666666667,0.0,-8.0,-204.0,1.0,0.0857677425034
7.89333333333,0.0,-7.0,-204.0,1.0,0.086356304136
7.9,0.0,-7.0,-204.0,0.0,0.0884234413679
7.90666666667,0.0,-6.0,-204.0,0.0,-0.404227550324
7.91333333333,0.0,6.0,-204.0,0.0,-0.638497741496
7.92,0.0,2.0,-204.0,-1.0,-0.636091339583
7.92666666667,0.0,-2.0,-204.0,-1.0,-1.05750405594
7.93333333333,0.0,7.0,-204.0,-1.0,-1.24643874933
7.94,0.0,3.0,-204.0,-1.0,-1.24129575079
7.94666666667,0.0,0.0,-204.0,-1.0,-1.17508630536
7.95333333333,0.0,-4.0,-204.0,-1.0,-1.13269284047
7.96,0.0,-3.0,-203.0,-1.0,-1.13132123639
7.96666666667,0.0,-3.0,-202.0,-1.0,-1.14694478776
7.97333333333,0.0,-2.0,-202.0,-1.0,-1.16348705658
7.98,0.0,-2.0,-201.0,0.0,-1.17149057903
7.98666666667,0.0,-2.0,-201.0,0.0,-0.670884354019
7.99333333333,0.0,-16.0,-200.0,0.0,-0.428964645393
8.0,0.0,-12.0,-200.0,1.0,-0.439519596269
8.00666666667,0.0,-6.0,-200.0,1.0,-0.0197888541579
8.01333333333,0.0,-16.0,-199.0,1.0,0.178684559866
8.02,0.0,-13.0,-199.0,1.0,0.173748360685
8.02666666667,0.0,-8.0,-199.0,1.0,0.109679211762
8.03333333333,0.0,-5.0,-199.0,0.0,0.0775536461527
8.04,0.0,-6.0,-199.0,0.0,-0.420251505027
8.04666666667,0.0,7.0,-199.0,-1.0,-0.649359799155
8.05333333333,0.0,3.0,-199.0,-1.0,-1.13185716641
8.06,0.0,10.0,-199.0,-2.0,-1.28993999904
8.06666666667,0.0,4.0,-199.0,-2.0,-1.73611114128
8.07333333333,0.0,11.0,-199.0,-2.0,-1.89721900491
8.08,0.0,6.0,-199.0,-2.0,-1.85896096568
8.08666666667,0.0,0.0,-198.0,-2.0,-1.79005782242
8.09333333333,0.0,-1.0,-198.0,-2.0,-1.76302866661
8.1,0.0,-1.0,-197.0,-1.0,-1.77128235385
8.10666666667,0.0,0.0,-197.0,-1.0,-1.28925278089
8.11333333333,0.0,-13.0,-196.0,0.0,-1.05986007742
8.12,0.0,-10.0,-195.0,0.0,-0.575264906463
8.12666666667,0.0,-16.0,-194.0,0.0,-0.414351403828
8.13333333333,0.0,-11.0,-194.0,1.0,-0.468309474389
8.14,0.0,-4.0,-193.0,1.0,-0.0501746698878
8.14666666667,0.0,-16.0,-193.0,1.0,0.163925595587
8.15333333333,0.0,-13.0,-193.0,1.0,0.168235199043
8.16,0.0,-7.0,-193.0,1.0,0.116054519747
8.16666666667,0.0,-6.0,-192.0,1.0,0.0885724050684
8.17333333333,0.0,-5.0,-192.0,1.0,0.093656361863
8.18,0.0,-6.0,-192.0,1.0,0.117324406538
8.18666666667,0.0,-7.0,-192.0,0.0,0.134552226948
8.19333333333,0.0,-6.0,-192.0,0.0,-0.356623051311
8.2,0.0,6.0,-192.0,-1.0,-0.597541017612
8.20666666667,0.0,3.0,-192.0,-1.0,-1.10118543352
8.21333333333,0.0,11.0,-192.0,-1.0,-1.26865573891
8.22,0.0,5.0,-192.0,-1.0,-1.20601586125
8.22666666667,0.0,-1.0,-192.0,-1.0,-1.10476017635
8.23333333333,0.0,-4.0,-192.0,-1.0,-1.05910880656
8.24,0.0,-3.0,-191.0,-1.0,-1.06606315048
8.24666666667,0.0,-2.0,-190.0,-1.0,-1.08838970774
8.25333333333,0.0,-1.0,-190.0,-1.0,-1.10253618823
8.26,0.0,-1.0,-189.0,-1.0,-1.10307805813
8.26666666667,0.0,-2.0,-189.0,-1.0,-1.10315917404
8.27333333333,0.0,-2.0,-188.0,0.0,-1.11045308335
8.28,0.0,-1.0,-188.0,0.0,-0.610989798179
8.28666666667,0.0,-15.0,-188.0,0.0,-0.363785475083
8.29333333333,0.0,-12.0,-187.0,0.0,-0.373277547001
8.3,0.0,-5.0,-186.0,1.0,-0.457858465063
8.30666666667,0.0,-2.0,-186.0,1.0,-1.43030802308e-05
8.31333333333,0.0,-16.0,-185.0,1.0,0.246108780905
8.32,0.0,-14.0,-185.0,1.0,0.252131021599
8.32666666667,0.0,-7.0,-185.0,1.0,0.183788497837
8.33333333333,0.0,-4.0,-185.0,1.0,0.153696954122
8.34,0.0,-5.0,-185.0,1.0,0.164269454663
8.34666666667,0.0,-6.0,-184.0,0.0,0.182820374664
8.35333333333,0.0,-6.0,-184.0,0.0,-0.306158874609
8.36,0.0,7.0,-184.0,0.0,-0.544574323676
8.36666666667,0.0,4.0,-184.0,0.0,-0.535620774657
8.37333333333,0.0,-2.0,-184.0,-1.0,-0.449542587195
8.38,0.0,-5.0,-184.0,-1.0,-0.897506222497
8.38666666667,0.0,8.0,-184.0,-1.0,-1.1373719716
8.39333333333,0.0,6.0,-184.0,-2.0,-1.14730026648
8.4,0.0,0.0,-184.0,-2.0,-1.58379754525
8.40666666667,0.0,11.0,-183.0,-2.0,-1.78768870055
8.41333333333,0.0,7.0,-182.0,-2.0,-1.78112285431
8.42,0.0,2.0,-182.0,-2.0,-1.71899132627
8.42666666667,0.0,0.0,-181.0,-1.0,-1.68341558638
8.43333333333,0.0,0.0,-181.0,-1.0,-1.17961469263
8.44,0.0,-13.0,-180.0,-1.0,-0.951207432019
8.44666666667,0.0,-9.0,-180.0,0.0,-0.97625383236
8.45333333333,0.0,-2.0,-179.0,0.0,-0.562627286207
8.46,0.0,-13.0,-178.0,1.0,-0.36481706439
8.46666666667,0.0,-10.0,-177.0,1.0,0.128258180013
8.47333333333,0.0,-18.0,-177.0,1.0,0.305474989052
8.48,0.0,-12.0,-176.0,1.0,0.263392848623
8.48666666667,0.0,-5.0,-176.0,1.0,0.194080759748
8.49333333333,0.0,-4.0,-176.0,1.0,0.175908312497
8.5,0.0,-5.0,-176.0,1.0,0.189887981049
8.50666666667,0.0,-5.0,-175.0,1.0,0.213896332409
8.51333333333,0.0,-6.0,-175.0,1.0,0.233774267139
8.52,0.0,-6.0,-175.0,1.0,0.241770601506
8.52666666667,0.0,-6.0,-175.0,0.0,0.242072250196
8.53333333333,0.0,-5.0,-175.0,0.0,-0.257458952098
8.54,0.0,8.0,-174.0,0.0,-0.493360302455
8.54666666667,0.0,4.0,-174.0,-1.0,-0.48194577466
8.55333333333,0.0,-1.0,-174.0,-1.0,-0.896540465872
8.56,0.0,8.0,-174.0,-2.0,-1.08803730839
8.56666666667,0.0,5.0,-174.0,-2.0,-1.58608082356
8.57333333333,0.0,14.0,-174.0,-2.0,-1.76699652058
8.58,0.0,8.0,-174.0,-2.0,-1.72020809108
8.58666666667,0.0,1.0,-173.0,-2.0,-1.6419331352
8.59333333333,0.0,0.0,-173.0,-2.0,-1.61346139065
8.6,0.0,0.0,-172.0,-2.0,-1.62506408327
8.60666666667,0.0,1.0,-172.0,-1.0,-1.65165454567
8.61333333333,0.0,2.0,-170.0,-1.0,-1.16660381213
8.62,0.0,-11.0,-170.0,-1.0,-0.922035679142
8.62666666667,0.0,-9.0,-169.0,0.0,-0.927174968385
8.63333333333,0.0,-2.0,-169.0,0.0,-0.50843921478
8.64,0.0,-13.0,-168.0,0.0,-0.314752419832
8.64666666667,0.0,-9.0,-168.0,0.0,-0.32618348011
8.65333333333,0.0,-4.0,-168.0,0.0,-0.389747671203
8.66,0.0,-2.0,-168.0,0.0,-0.424829073432
8.66666666667,0.0,-2.0,-167.0,0.0,-0.424435498861
8.67333333333,0.0,-2.0,-167.0,0.0,-0.403285106436
8.68,0.0,-3.0,-166.0,0.0,-0.379794680955
8.68666666667,0.0,-4.0,-166.0,0.0,-0.372349083142
8.69333333333,0.0,-3.0,-166.0,-1.0,-0.375037780201
8.7,0.0,-3.0,-166.0,-1.0,-0.878812690076
8.70666666667,0.0,10.0,-166.0,-1.0,-1.12665408458
8.71333333333,0.0,7.0,-165.0,-1.0,-1.12299965903
8.72,0.0,1.0,-165.0,-1.0,-1.0392936188
8.72666666667,0.0,-1.0,-165.0,-1.0,-0.977474428835
8.73333333333,0.0,-2.0,-165.0,-1.0,-0.957823799225
8.74,0.0,-2.0,-164.0,-1.0,-0.972564312003
8.74666666667,0.0,0.0,-164.0,-1.0,-0.991014835199
8.75333333333,0.0,0.0,-164.0,-1.0,-0.994916242661
8.76,0.0,0.0,-163.0,-1.0,-0.989969506276
8.76666666667,0.0,-1.0,-162.0,-1.0,-0.987927682692
8.77333333333,0.0,0.0,-162.0,-1.0,-0.987868161267
8.78,0.0,-1.0,-162.0,-1.0,-0.98912699876
8.78666666667,0.0,0.0,-161.0,-1.0,-0.991051486629
8.79333333333,0.0,0.0,-161.0,-1.0,-0.985892451846
8.8,0.0,-1.0,-160.0,-1.0,-0.98468248076
8.80666666667,0.0,0.0,-160.0,-1.0,-0.985956250932
8.81333333333,0.0,0.0,-160.0,-1.0,-0.981279167256
8.82,0.0,-1.0,-159.0,0.0,-0.981151536843
8.82666666667,0.0,0.0,-158.0,0.0,-0.480855790395
8.83333333333,0.0,-14.0,-158.0,0.0,-0.236707099674
8.84,0.0,-10.0,-157.0,0.0,-0.24371719769
8.84666666667,0.0,-4.0,-157.0,0.0,-0.322867048437
8.85333333333,0.0,-1.0,-157.0,0.0,-0.368658660298
8.86,0.0,-1.0,-156.0,0.0,-0.367520203447
8.86666666667,0.0,-2.0,-156.0,0.0,-0.34639333218
8.87333333333,0.0,-2.0,-156.0,0.0,-0.323296740175
8.88,0.0,-3.0,-155.0,0.0,-0.30905315402
8.88666666667,0.0,-3.0,-155.0,0.0,-0.308910540818
8.89333333333,0.0,-2.0,-154.0,0.0,-0.309560225017
8.9,0.0,-2.0,-154.0,0.0,-0.303189620481
8.90666666667,0.0,-2.0,-154.0,0.0,-0.293395436601
8.91333333333,0.0,-2.0,-153.0,0.0,-0.282682432642
8.92,0.0,-3.0,-153.0,0.0,-0.280021675926
8.92666666667,0.0,-2.0,-153.0,0.0,-0.282270175073
8.93333333333,0.0,-2.0,-152.0,0.0,-0.279733110701
8.94,0.0,-2.0,-152.0,0.0,-0.274645529112
8.94666666667,0.0,-2.0,-152.0,0.0,-0.26861218217
8.95333333333,0.0,-2.0,-152.0,0.0,-0.262683885889
8.96,0.0,-2.0,-151.0,0.0,-0.257465752293
8.96666666667,0.0,-2.0,-150.0,0.0,-0.253231771132
8.97333333333,0.0,-2.0,-150.0,0.0,-0.250030016735
8.98,0.0,-2.0,-150.0,0.0,-0.247770311974
8.98666666667,0.0,-2.0,-149.0,0.0,-0.246291556142
8.99333333333,0.0,-2.0,-149.0,0.0,-0.245409401494
9.0,0.0,-2.0,-149.0,0.0,-0.244946928612
9.00666666667,0.0,-2.0,-148.0,0.0,-0.244751822565
9.01333333333,0.0,-1.0,-148.0,0.0,-0.23730917806
9.02,0.0,-2.0,-148.0,0.0,-0.226524908402
9.02666666667,0.0,-2.0,-147.0,0.0,-0.222362124204
9.03333333333,0.0,-2.0,-146.0,0.0,-0.222532726611
9.04,0.0,-2.0,-146.0,0.0,-0.225196152871
9.04666666667,0.0,-2.0,-146.0,0.0,-0.228985359599
9.05333333333,0.0,-1.0,-145.0,0.0,-0.225573454867
9.06,0.0,-2.0,-145.0,0.0,-0.218383907381
9.06666666667,0.0,-2.0,-145.0,0.0,-0.217146216463
9.07333333333,0.0,-2.0,-144.0,0.0,-0.21951161578
9.08,0.0,-1.0,-144.0,0.0,-0.216292968079
9.08666666667,0.0,-2.0,-144.0,0.0,-0.210223278727
9.09333333333,0.0,-2.0,-143.0,0.0,-0.210520330676
9.1,0.0,-1.0,-142.0,0.0,-0.207092736851
9.10666666667,0.0,-2.0,-142.0,0.0,-0.201929458776
9.11333333333,0.0,-2.0,-141.0,0.0,-0.203683484084
9.12,0.0,-1.0,-141.0,0.0,-0.201868565874
9.12666666667,0.0,-2.0,-141.0,0.0,-0.198223830901
9.13333333333,0.0,-2.0,-140.0,0.0,-0.201266230427
9.14,0.0,-1.0,-140.0,0.0,-0.200455913138
9.14666666667,0.0,-2.0,-140.0,0.0,-0.197532972523
9.15333333333,0.0,-1.0,-139.0,0.0,-0.19365281
9.16,0.0,-2.0,-138.0,0.0,-0.189711816109
9.16666666667,0.0,-2.0,-138.0,0.0,-0.193529392481
9.17333333333,0.0,-1.0,-138.0,0.0,-0.194033242628
9.18,0.0,-1.0,-137.0,0.0,-0.185194464733
9.18666666667,0.0,-2.0,-137.0,0.0,-0.179317883603
9.19333333333,0.0,-2.0,-136.0,0.0,-0.183196071089
9.2,0.0,-1.0,-136.0,0.0,-0.184925009572
9.20666666667,0.0,-2.0,-136.0,0.0,-0.185248337181
9.21333333333,0.0,-1.0,-135.0,0.0,-0.184655056867
9.22,0.0,-2.0,-135.0,0.0,-0.183645337809
9.22666666667,0.0,-1.0,-134.0,0.0,-0.182451972517
9.23333333333,0.0,-2.0,-134.0,0.0,-0.181340738615
9.24,0.0,-1.0,-133.0,0.0,-0.180349669039
9.24666666667,0.0,-2.0,-133.0,0.0,-0.179595348139
9.25333333333,0.0,-1.0,-133.0,0.0,-0.17901045705
9.26,0.0,-1.0,-132.0,0.0,-0.171249567713
9.26666666667,0.0,-2.0,-132.0,0.0,-0.167596072973
9.27333333333,0.0,-2.0,-132.0,0.0,-0.174111354564
9.28,0.0,-1.0,-131.0,0.0,-0.178414396309
9.28666666667,0.0,-1.0,-130.0,0.0,-0.173581295924
9.29333333333,0.0,-2.0,-130.0,0.0,-0.171367365819
9.3,0.0,-1.0,-129.0,0.0,-0.170887066779
9.30666666667,0.0,-2.0,-129.0,0.0,-0.171529728907
9.31333333333,0.0,-1.0,-129.0,0.0,-0.172699327681
9.32,0.0,-1.0,-128.0,0.0,-0.166698878142
9.32666666667,0.0,-2.0,-128.0,0.0,-0.164604526856
9.33333333333,0.0,-1.0,-128.0,0.0,-0.164984442645
9.34,0.0,-2.0,-127.0,0.0,-0.166822231393
9.34666666667,0.0,-1.0,-127.0,0.0,-0.16924515466
9.35333333333,0.0,-1.0,-126.0,0.0,-0.164386975693
9.36,0.0,-2.0,-126.0,0.0,-0.163237097106
9.36666666667,0.0,-1.0,-125.0,0.0,-0.164335350106
9.37333333333,0.0,-1.0,-125.0,0.0,-0.159280091999
9.38,0.0,-2.0,-125.0,0.0,-0.15861713223
9.38666666667,0.0,-1.0,-124.0,0.0,-0.160547400718
9.39333333333,0.0,-1.0,-124.0,0.0,-0.156430638516
9.4,0.0,-2.0,-124.0,0.0,-0.156660263316
9.40666666667,0.0,-1.0,-123.0,0.0,-0.159352912695
9.41333333333,0.0,-1.0,-122.0,0.0,-0.155833694438
9.42,0.0,-2.0,-122.0,-1.0,-0.156494535724
9.42666666667,0.0,-1.0,-122.0,-1.0,-0.662341072997
9.43333333333,0.0,11.0,-121.0,-1.0,-0.914516100286
9.44,0.0,9.0,-121.0,-1.0,-0.916010649005
9.44666666667,0.0,2.0,-120.0,-1.0,-0.837434117752
9.45333333333,0.0,0.0,-120.0,-1.0,-0.787522942288
9.46,0.0,0.0,-120.0,-1.0,-0.774999017902
9.46666666667,0.0,0.0,-119.0,0.0,-0.785938010682
9.47333333333,0.0,0.0,-118.0,0.0,-0.306599857329
9.48,0.0,-11.0,-117.0,0.0,-0.0719693621294
9.48666666667,0.0,-9.0,-117.0,0.0,-0.0735329452687
9.49333333333,0.0,-3.0,-116.0,0.0,-0.153868770903
9.5,0.0,0.0,-116.0,0.0,-0.204641461438
9.50666666667,0.0,0.0,-116.0,0.0,-0.210177836343
9.51333333333,0.0,0.0,-115.0,0.0,-0.188596602357
9.52,0.0,-2.0,-115.0,0.0,-0.168435081245
9.52666666667,0.0,-2.0,-114.0,0.0,-0.166102197901
9.53333333333,0.0,-1.0,-114.0,0.0,-0.16703649279
9.54,0.0,-1.0,-114.0,0.0,-0.162406195945
9.54666666667,0.0,-1.0,-113.0,0.0,-0.155042680619
9.55333333333,0.0,-2.0,-113.0,0.0,-0.154316553575
9.56,0.0,-1.0,-113.0,0.0,-0.157481514488
9.56666666667,0.0,-1.0,-112.0,0.0,-0.155192385256
9.57333333333,0.0,-1.0,-112.0,0.0,-0.149966211219
9.58,0.0,-1.0,-112.0,0.0,-0.143617737392
9.58666666667,0.0,-2.0,-112.0,-1.0,-0.144735912881
9.59333333333,0.0,-1.0,-111.0,-1.0,-0.652891107893
9.6,0.0,12.0,-110.0,-1.0,-0.900776626201
9.60666666667,0.0,9.0,-110.0,-1.0,-0.894666436955
9.61333333333,0.0,2.0,-109.0,-1.0,-0.814764440668
9.62,0.0,0.0,-109.0,-1.0,-0.767341999496
9.62666666667,0.0,0.0,-108.0,-1.0,-0.759236321523
9.63333333333,0.0,0.0,-108.0,0.0,-0.775195016231
9.64,0.0,1.0,-107.0,0.0,-0.293234491568
9.64666666667,0.0,-12.0,-106.0,0.0,-0.0592573960935
9.65333333333,0.0,-8.0,-105.0,0.0,-0.0631895348046
9.66,0.0,-2.0,-105.0,0.0,-0.131923749821
9.66666666667,0.0,0.0,-105.0,0.0,-0.171669825188
9.67333333333,0.0,0.0,-104.0,0.0,-0.175137128069
9.68,0.0,-1.0,-104.0,0.0,-0.164355227814
9.68666666667,0.0,-1.0,-104.0,0.0,-0.153800078388
9.69333333333,0.0,-1.0,-104.0,0.0,-0.144567094106
9.7,0.0,-1.0,-103.0,0.0,-0.137148574902
9.70666666667,0.0,-2.0,-103.0,-1.0,-0.139020575131
9.71333333333,0.0,-1.0,-102.0,-1.0,-0.648891005224
9.72,0.0,12.0,-102.0,-1.0,-0.898836523715
9.72666666667,0.0,9.0,-102.0,-1.0,-0.894729436825
9.73333333333,0.0,3.0,-102.0,-1.0,-0.809149782239
9.74,0.0,0.0,-101.0,-1.0,-0.752260835814
9.74666666667,0.0,0.0,-101.0,-1.0,-0.740906315318
9.75333333333,0.0,0.0,-101.0,-1.0,-0.757617892638
9.76,0.0,1.0,-100.0,-1.0,-0.781523061901
9.76666666667,0.0,1.0,-100.0,-1.0,-0.799629656737
9.77333333333,0.0,2.0,-99.0,-1.0,-0.804953867574
9.78,0.0,1.0,-99.0,-1.0,-0.802344150257
9.78666666667,0.0,1.0,-98.0,-1.0,-0.802840140004
9.79333333333,0.0,1.0,-98.0,-1.0,-0.805185871881
9.8,0.0,2.0,-97.0,-1.0,-0.801034312448
9.80666666667,0.0,1.0,-97.0,-1.0,-0.793713997158
9.81333333333,0.0,1.0,-97.0,-1.0,-0.792826414305
9.82,0.0,1.0,-96.0,-1.0,-0.795890004779
9.82666666667,0.0,1.0,-96.0,-1.0,-0.800991705157
9.83333333333,0.0,1.0,-96.0,-1.0,-0.806771357454
9.84,0.0,2.0,-95.0,-1.0,-0.804954830765
9.84666666667,0.0,1.0,-95.0,-1.0,-0.799039291169
9.85333333333,0.0,1.0,-94.0,-1.0,-0.798831821762
9.86,0.0,1.0,-94.0,-1.0,-0.802054662717
9.86666666667,0.0,2.0,-93.0,-1.0,-0.799579709512
9.87333333333,0.0,1.0,-93.0,-1.0,-0.794185224881
9.88,0.0,1.0,-93.0,-1.0,-0.795120990737
9.88666666667,0.0,2.0,-92.0,-1.0,-0.792316180861
9.89333333333,0.0,1.0,-92.0,-1.0,-0.787771257485
9.9,0.0,1.0,-92.0,-1.0,-0.790144082469
