#t,u,v,theta0_vect,theta1_vect,th1_obs
0.0,0.0,0.0,-130.0,0.0,0.0
0.00666666666667,0.0,0.0,-130.0,0.0,0.0
0.0133333333333,0.0,0.0,-130.0,0.0,0.0
0.02,0.0,0.0,-130.0,0.0,0.0
0.0266666666667,0.0,0.0,-130.0,0.0,0.0
0.0333333333333,0.0,0.0,-130.0,0.0,0.0
0.04,0.0,0.0,-130.0,0.0,0.0
0.0466666666667,0.0,0.0,-130.0,0.0,0.0
0.0533333333333,0.0,0.0,-130.0,0.0,0.0
0.06,0.0,0.0,-130.0,0.0,0.0
0.0666666666667,0.0,0.0,-130.0,0.0,0.0
0.0733333333333,0.0,0.0,-130.0,0.0,0.0
0.08,0.0,0.0,-130.0,0.0,0.0
0.0866666666667,0.0,0.0,-130.0,0.0,0.0
0.0933333333333,0.0,0.0,-130.0,0.0,0.0
0.1,0.0,0.0,-130.0,0.0,0.0
0.106666666667,0.0,0.0,-130.0,0.0,0.0
0.113333333333,0.0,0.0,-130.0,0.0,0.0
0.12,0.0,0.0,-130.0,0.0,0.0
0.126666666667,0.0,0.0,-130.0,0.0,0.0
0.133333333333,0.0,0.0,-130.0,0.0,0.0
0.14,0.0,0.0,-130.0,0.0,0.0
0.146666666667,0.0,0.0,-130.0,0.0,0.0
0.153333333333,0.0,0.0,-130.0,0.0,0.0
0.16,0.0,0.0,-130.0,0.0,0.0
0.166666666667,0.0,0.0,-130.0,0.0,0.0
0.173333333333,0.0,0.0,-130.0,0.0,0.0
0.18,0.0,0.0,-130.0,0.0,0.0
0.186666666667,0.0,0.0,-130.0,0.0,0.0
0.193333333333,0.0,0.0,-130.0,0.0,0.0
0.2,0.0,0.0,-130.0,0.0,0.0
0.206666666667,0.0,0.0,-130.0,0.0,0.0
